human_csv,cache_subfolder,model_csv_relpath,model_csv_path,metric,method,predictor_column,n_bootstrap,n_rows_aligned,n_human_correlation_smaller,pct_human_correlation_smaller
CSS_result/Cache/human_filtered_10/scene_description_human_filtered_all_10_mean_distance_mean_of_10.csv,20260429_142353OpenGVLab_InternVL3-2B,20260429_142353OpenGVLab_InternVL3-2B/scored_descriptions_20260429_142353.csv,CSS_result/Cache/20260429_142353OpenGVLab_InternVL3-2B/scored_descriptions_20260429_142353.csv,spearman_rho_gbvs,spearman,max_gbvs,10000,1306,7881,78.81
CSS_result/Cache/human_filtered_10/scene_description_human_filtered_all_10_mean_distance_mean_of_10.csv,20260429_142353OpenGVLab_InternVL3-2B,20260429_142353OpenGVLab_InternVL3-2B/scored_descriptions_20260429_142353.csv,CSS_result/Cache/20260429_142353OpenGVLab_InternVL3-2B/scored_descriptions_20260429_142353.csv,pearson_r_gbvs_mean,pearson,mean_gbvs,10000,1306,7589,75.89
CSS_result/Cache/human_filtered_10/scene_description_human_filtered_all_10_mean_distance_mean_of_10.csv,20260429_142353OpenGVLab_InternVL3-2B,20260429_142353OpenGVLab_InternVL3-2B/scored_descriptions_20260429_142353.csv,CSS_result/Cache/20260429_142353OpenGVLab_InternVL3-2B/scored_descriptions_20260429_142353.csv,spearman_rho_gbvs_mean,spearman,mean_gbvs,10000,1306,6064,60.64
CSS_result/Cache/human_filtered_10/scene_description_human_filtered_all_10_mean_distance_mean_of_10.csv,20260429_142600OpenGVLab_InternVL3-8B,20260429_142600OpenGVLab_InternVL3-8B/scored_descriptions_20260429_142600.csv,CSS_result/Cache/20260429_142600OpenGVLab_InternVL3-8B/scored_descriptions_20260429_142600.csv,pearson_r_area,pearson,mask_area_pixels,10000,1306,175,1.75
CSS_result/Cache/human_filtered_10/scene_description_human_filtered_all_10_mean_distance_mean_of_10.csv,20260429_142600OpenGVLab_InternVL3-8B,20260429_142600OpenGVLab_InternVL3-8B/scored_descriptions_20260429_142600.csv,CSS_result/Cache/20260429_142600OpenGVLab_InternVL3-8B/scored_descriptions_20260429_142600.csv,spearman_rho_area,spearman,mask_area_pixels,10000,1306,13,0.13
CSS_result/Cache/human_filtered_10/scene_description_human_filtered_all_10_mean_distance_mean_of_10.csv,20260429_142600OpenGVLab_InternVL3-8B,20260429_142600OpenGVLab_InternVL3-8B/scored_descriptions_20260429_142600.csv,CSS_result/Cache/20260429_142600OpenGVLab_InternVL3-8B/scored_descriptions_20260429_142600.csv,pearson_r_center_dist,pearson,center_distance_pixels,10000,1306,3669,36.69
CSS_result/Cache/human_filtered_10/scene_description_human_filtered_all_10_mean_distance_mean_of_10.csv,20260429_142600OpenGVLab_InternVL3-8B,20260429_142600OpenGVLab_InternVL3-8B/scored_descriptions_20260429_142600.csv,CSS_result/Cache/20260429_142600OpenGVLab_InternVL3-8B/scored_descriptions_20260429_142600.csv,spearman_rho_center_dist,spearman,center_distance_pixels,10000,1306,5094,50.94
CSS_result/Cache/human_filtered_10/scene_description_human_filtered_all_10_mean_distance_mean_of_10.csv,20260429_142600OpenGVLab_InternVL3-8B,20260429_142600OpenGVLab_InternVL3-8B/scored_descriptions_20260429_142600.csv,CSS_result/Cache/20260429_142600OpenGVLab_InternVL3-8B/scored_descriptions_20260429_142600.csv,pearson_r_person,pearson,person_bin,10000,1306,10000,100.0
CSS_result/Cache/human_filtered_10/scene_description_human_filtered_all_10_mean_distance_mean_of_10.csv,20260429_142600OpenGVLab_InternVL3-8B,20260429_142600OpenGVLab_InternVL3-8B/scored_descriptions_20260429_142600.csv,CSS_result/Cache/20260429_142600OpenGVLab_InternVL3-8B/scored_descriptions_20260429_142600.csv,spearman_rho_person,spearman,person_bin,10000,1306,10000,100.0
CSS_result/Cache/human_filtered_10/scene_description_human_filtered_all_10_mean_distance_mean_of_10.csv,20260429_142600OpenGVLab_InternVL3-8B,20260429_142600OpenGVLab_InternVL3-8B/scored_descriptions_20260429_142600.csv,CSS_result/Cache/20260429_142600OpenGVLab_InternVL3-8B/scored_descriptions_20260429_142600.csv,pearson_r_gbvs,pearson,max_gbvs,10000,1306,2895,28.95
CSS_result/Cache/human_filtered_10/scene_description_human_filtered_all_10_mean_distance_mean_of_10.csv,20260429_142600OpenGVLab_InternVL3-8B,20260429_142600OpenGVLab_InternVL3-8B/scored_descriptions_20260429_142600.csv,CSS_result/Cache/20260429_142600OpenGVLab_InternVL3-8B/scored_descriptions_20260429_142600.csv,spearman_rho_gbvs,spearman,max_gbvs,10000,1306,3440,34.4
CSS_result/Cache/human_filtered_10/scene_description_human_filtered_all_10_mean_distance_mean_of_10.csv,20260429_142600OpenGVLab_InternVL3-8B,20260429_142600OpenGVLab_InternVL3-8B/scored_descriptions_20260429_142600.csv,CSS_result/Cache/20260429_142600OpenGVLab_InternVL3-8B/scored_descriptions_20260429_142600.csv,pearson_r_gbvs_mean,pearson,mean_gbvs,10000,1306,5854,58.54
CSS_result/Cache/human_filtered_10/scene_description_human_filtered_all_10_mean_distance_mean_of_10.csv,20260429_142600OpenGVLab_InternVL3-8B,20260429_142600OpenGVLab_InternVL3-8B/scored_descriptions_20260429_142600.csv,CSS_result/Cache/20260429_142600OpenGVLab_InternVL3-8B/scored_descriptions_20260429_142600.csv,spearman_rho_gbvs_mean,spearman,mean_gbvs,10000,1306,4355,43.55
CSS_result/Cache/human_filtered_10/scene_description_human_filtered_all_10_mean_distance_mean_of_10.csv,20260429_142733OpenGVLab_InternVL3-14B,20260429_142733OpenGVLab_InternVL3-14B/scored_descriptions_20260429_142733.csv,CSS_result/Cache/20260429_142733OpenGVLab_InternVL3-14B/scored_descriptions_20260429_142733.csv,pearson_r_area,pearson,mask_area_pixels,10000,1306,129,1.29
CSS_result/Cache/human_filtered_10/scene_description_human_filtered_all_10_mean_distance_mean_of_10.csv,20260429_142733OpenGVLab_InternVL3-14B,20260429_142733OpenGVLab_InternVL3-14B/scored_descriptions_20260429_142733.csv,CSS_result/Cache/20260429_142733OpenGVLab_InternVL3-14B/scored_descriptions_20260429_142733.csv,spearman_rho_area,spearman,mask_area_pixels,10000,1306,1,0.01
CSS_result/Cache/human_filtered_10/scene_description_human_filtered_all_10_mean_distance_mean_of_10.csv,20260429_142733OpenGVLab_InternVL3-14B,20260429_142733OpenGVLab_InternVL3-14B/scored_descriptions_20260429_142733.csv,CSS_result/Cache/20260429_142733OpenGVLab_InternVL3-14B/scored_descriptions_20260429_142733.csv,pearson_r_center_dist,pearson,center_distance_pixels,10000,1306,6904,69.04
CSS_result/Cache/human_filtered_10/scene_description_human_filtered_all_10_mean_distance_mean_of_10.csv,20260429_142733OpenGVLab_InternVL3-14B,20260429_142733OpenGVLab_InternVL3-14B/scored_descriptions_20260429_142733.csv,CSS_result/Cache/20260429_142733OpenGVLab_InternVL3-14B/scored_descriptions_20260429_142733.csv,spearman_rho_center_dist,spearman,center_distance_pixels,10000,1306,8659,86.59
CSS_result/Cache/human_filtered_10/scene_description_human_filtered_all_10_mean_distance_mean_of_10.csv,20260429_142733OpenGVLab_InternVL3-14B,20260429_142733OpenGVLab_InternVL3-14B/scored_descriptions_20260429_142733.csv,CSS_result/Cache/20260429_142733OpenGVLab_InternVL3-14B/scored_descriptions_20260429_142733.csv,pearson_r_person,pearson,person_bin,10000,1306,10000,100.0
CSS_result/Cache/human_filtered_10/scene_description_human_filtered_all_10_mean_distance_mean_of_10.csv,20260429_142733OpenGVLab_InternVL3-14B,20260429_142733OpenGVLab_InternVL3-14B/scored_descriptions_20260429_142733.csv,CSS_result/Cache/20260429_142733OpenGVLab_InternVL3-14B/scored_descriptions_20260429_142733.csv,spearman_rho_person,spearman,person_bin,10000,1306,10000,100.0
CSS_result/Cache/human_filtered_10/scene_description_human_filtered_all_10_mean_distance_mean_of_10.csv,20260429_142733OpenGVLab_InternVL3-14B,20260429_142733OpenGVLab_InternVL3-14B/scored_descriptions_20260429_142733.csv,CSS_result/Cache/20260429_142733OpenGVLab_InternVL3-14B/scored_descriptions_20260429_142733.csv,pearson_r_gbvs,pearson,max_gbvs,10000,1306,3998,39.98
CSS_result/Cache/human_filtered_10/scene_description_human_filtered_all_10_mean_distance_mean_of_10.csv,20260429_142733OpenGVLab_InternVL3-14B,20260429_142733OpenGVLab_InternVL3-14B/scored_descriptions_20260429_142733.csv,CSS_result/Cache/20260429_142733OpenGVLab_InternVL3-14B/scored_descriptions_20260429_142733.csv,spearman_rho_gbvs,spearman,max_gbvs,10000,1306,3494,34.94
CSS_result/Cache/human_filtered_10/scene_description_human_filtered_all_10_mean_distance_mean_of_10.csv,20260429_142733OpenGVLab_InternVL3-14B,20260429_142733OpenGVLab_InternVL3-14B/scored_descriptions_20260429_142733.csv,CSS_result/Cache/20260429_142733OpenGVLab_InternVL3-14B/scored_descriptions_20260429_142733.csv,pearson_r_gbvs_mean,pearson,mean_gbvs,10000,1306,8586,85.86
CSS_result/Cache/human_filtered_10/scene_description_human_filtered_all_10_mean_distance_mean_of_10.csv,20260429_142733OpenGVLab_InternVL3-14B,20260429_142733OpenGVLab_InternVL3-14B/scored_descriptions_20260429_142733.csv,CSS_result/Cache/20260429_142733OpenGVLab_InternVL3-14B/scored_descriptions_20260429_142733.csv,spearman_rho_gbvs_mean,spearman,mean_gbvs,10000,1306,7106,71.06
CSS_result/Cache/human_filtered_10/scene_description_human_filtered_all_10_mean_distance_mean_of_10.csv,20260429_143116Qwen_Qwen3-VL-8B-Instruct,20260429_143116Qwen_Qwen3-VL-8B-Instruct/scored_descriptions_20260429_143116.csv,CSS_result/Cache/20260429_143116Qwen_Qwen3-VL-8B-Instruct/scored_descriptions_20260429_143116.csv,pearson_r_area,pearson,mask_area_pixels,10000,1306,30,0.3
CSS_result/Cache/human_filtered_10/scene_description_human_filtered_all_10_mean_distance_mean_of_10.csv,20260429_143116Qwen_Qwen3-VL-8B-Instruct,20260429_143116Qwen_Qwen3-VL-8B-Instruct/scored_descriptions_20260429_143116.csv,CSS_result/Cache/20260429_143116Qwen_Qwen3-VL-8B-Instruct/scored_descriptions_20260429_143116.csv,spearman_rho_area,spearman,mask_area_pixels,10000,1306,2,0.02
CSS_result/Cache/human_filtered_10/scene_description_human_filtered_all_10_mean_distance_mean_of_10.csv,20260429_143116Qwen_Qwen3-VL-8B-Instruct,20260429_143116Qwen_Qwen3-VL-8B-Instruct/scored_descriptions_20260429_143116.csv,CSS_result/Cache/20260429_143116Qwen_Qwen3-VL-8B-Instruct/scored_descriptions_20260429_143116.csv,pearson_r_center_dist,pearson,center_distance_pixels,10000,1306,9010,90.1
CSS_result/Cache/human_filtered_10/scene_description_human_filtered_all_10_mean_distance_mean_of_10.csv,20260429_143116Qwen_Qwen3-VL-8B-Instruct,20260429_143116Qwen_Qwen3-VL-8B-Instruct/scored_descriptions_20260429_143116.csv,CSS_result/Cache/20260429_143116Qwen_Qwen3-VL-8B-Instruct/scored_descriptions_20260429_143116.csv,spearman_rho_center_dist,spearman,center_distance_pixels,10000,1306,9120,91.2
CSS_result/Cache/human_filtered_10/scene_description_human_filtered_all_10_mean_distance_mean_of_10.csv,20260429_143116Qwen_Qwen3-VL-8B-Instruct,20260429_143116Qwen_Qwen3-VL-8B-Instruct/scored_descriptions_20260429_143116.csv,CSS_result/Cache/20260429_143116Qwen_Qwen3-VL-8B-Instruct/scored_descriptions_20260429_143116.csv,pearson_r_person,pearson,person_bin,10000,1306,10000,100.0
CSS_result/Cache/human_filtered_10/scene_description_human_filtered_all_10_mean_distance_mean_of_10.csv,20260429_143116Qwen_Qwen3-VL-8B-Instruct,20260429_143116Qwen_Qwen3-VL-8B-Instruct/scored_descriptions_20260429_143116.csv,CSS_result/Cache/20260429_143116Qwen_Qwen3-VL-8B-Instruct/scored_descriptions_20260429_143116.csv,spearman_rho_person,spearman,person_bin,10000,1306,9986,99.86
CSS_result/Cache/human_filtered_10/scene_description_human_filtered_all_10_mean_distance_mean_of_10.csv,20260429_143116Qwen_Qwen3-VL-8B-Instruct,20260429_143116Qwen_Qwen3-VL-8B-Instruct/scored_descriptions_20260429_143116.csv,CSS_result/Cache/20260429_143116Qwen_Qwen3-VL-8B-Instruct/scored_descriptions_20260429_143116.csv,pearson_r_gbvs,pearson,max_gbvs,10000,1306,690,6.9
CSS_result/Cache/human_filtered_10/scene_description_human_filtered_all_10_mean_distance_mean_of_10.csv,20260429_143116Qwen_Qwen3-VL-8B-Instruct,20260429_143116Qwen_Qwen3-VL-8B-Instruct/scored_descriptions_20260429_143116.csv,CSS_result/Cache/20260429_143116Qwen_Qwen3-VL-8B-Instruct/scored_descriptions_20260429_143116.csv,spearman_rho_gbvs,spearman,max_gbvs,10000,1306,1301,13.01
CSS_result/Cache/human_filtered_10/scene_description_human_filtered_all_10_mean_distance_mean_of_10.csv,20260429_143116Qwen_Qwen3-VL-8B-Instruct,20260429_143116Qwen_Qwen3-VL-8B-Instruct/scored_descriptions_20260429_143116.csv,CSS_result/Cache/20260429_143116Qwen_Qwen3-VL-8B-Instruct/scored_descriptions_20260429_143116.csv,pearson_r_gbvs_mean,pearson,mean_gbvs,10000,1306,5089,50.89
CSS_result/Cache/human_filtered_10/scene_description_human_filtered_all_10_mean_distance_mean_of_10.csv,20260429_143116Qwen_Qwen3-VL-8B-Instruct,20260429_143116Qwen_Qwen3-VL-8B-Instruct/scored_descriptions_20260429_143116.csv,CSS_result/Cache/20260429_143116Qwen_Qwen3-VL-8B-Instruct/scored_descriptions_20260429_143116.csv,spearman_rho_gbvs_mean,spearman,mean_gbvs,10000,1306,2960,29.6
CSS_result/Cache/human_filtered_10/scene_description_human_filtered_all_10_mean_distance_mean_of_10.csv,20260429_143259Qwen_Qwen3-VL-4B-Instruct,20260429_143259Qwen_Qwen3-VL-4B-Instruct/scored_descriptions_20260429_143259.csv,CSS_result/Cache/20260429_143259Qwen_Qwen3-VL-4B-Instruct/scored_descriptions_20260429_143259.csv,pearson_r_area,pearson,mask_area_pixels,10000,1306,0,0.0
CSS_result/Cache/human_filtered_10/scene_description_human_filtered_all_10_mean_distance_mean_of_10.csv,20260429_143259Qwen_Qwen3-VL-4B-Instruct,20260429_143259Qwen_Qwen3-VL-4B-Instruct/scored_descriptions_20260429_143259.csv,CSS_result/Cache/20260429_143259Qwen_Qwen3-VL-4B-Instruct/scored_descriptions_20260429_143259.csv,spearman_rho_area,spearman,mask_area_pixels,10000,1306,0,0.0
CSS_result/Cache/human_filtered_10/scene_description_human_filtered_all_10_mean_distance_mean_of_10.csv,20260429_143259Qwen_Qwen3-VL-4B-Instruct,20260429_143259Qwen_Qwen3-VL-4B-Instruct/scored_descriptions_20260429_143259.csv,CSS_result/Cache/20260429_143259Qwen_Qwen3-VL-4B-Instruct/scored_descriptions_20260429_143259.csv,pearson_r_center_dist,pearson,center_distance_pixels,10000,1306,9977,99.77
CSS_result/Cache/human_filtered_10/scene_description_human_filtered_all_10_mean_distance_mean_of_10.csv,20260429_143259Qwen_Qwen3-VL-4B-Instruct,20260429_143259Qwen_Qwen3-VL-4B-Instruct/scored_descriptions_20260429_143259.csv,CSS_result/Cache/20260429_143259Qwen_Qwen3-VL-4B-Instruct/scored_descriptions_20260429_143259.csv,spearman_rho_center_dist,spearman,center_distance_pixels,10000,1306,9983,99.83
CSS_result/Cache/human_filtered_10/scene_description_human_filtered_all_10_mean_distance_mean_of_10.csv,20260429_143259Qwen_Qwen3-VL-4B-Instruct,20260429_143259Qwen_Qwen3-VL-4B-Instruct/scored_descriptions_20260429_143259.csv,CSS_result/Cache/20260429_143259Qwen_Qwen3-VL-4B-Instruct/scored_descriptions_20260429_143259.csv,pearson_r_person,pearson,person_bin,10000,1306,9977,99.77
CSS_result/Cache/human_filtered_10/scene_description_human_filtered_all_10_mean_distance_mean_of_10.csv,20260429_143259Qwen_Qwen3-VL-4B-Instruct,20260429_143259Qwen_Qwen3-VL-4B-Instruct/scored_descriptions_20260429_143259.csv,CSS_result/Cache/20260429_143259Qwen_Qwen3-VL-4B-Instruct/scored_descriptions_20260429_143259.csv,spearman_rho_person,spearman,person_bin,10000,1306,8942,89.42
CSS_result/Cache/human_filtered_10/scene_description_human_filtered_all_10_mean_distance_mean_of_10.csv,20260429_143259Qwen_Qwen3-VL-4B-Instruct,20260429_143259Qwen_Qwen3-VL-4B-Instruct/scored_descriptions_20260429_143259.csv,CSS_result/Cache/20260429_143259Qwen_Qwen3-VL-4B-Instruct/scored_descriptions_20260429_143259.csv,pearson_r_gbvs,pearson,max_gbvs,10000,1306,18,0.18
CSS_result/Cache/human_filtered_10/scene_description_human_filtered_all_10_mean_distance_mean_of_10.csv,20260429_143259Qwen_Qwen3-VL-4B-Instruct,20260429_143259Qwen_Qwen3-VL-4B-Instruct/scored_descriptions_20260429_143259.csv,CSS_result/Cache/20260429_143259Qwen_Qwen3-VL-4B-Instruct/scored_descriptions_20260429_143259.csv,spearman_rho_gbvs,spearman,max_gbvs,10000,1306,6,0.06
CSS_result/Cache/human_filtered_10/scene_description_human_filtered_all_10_mean_distance_mean_of_10.csv,20260429_143259Qwen_Qwen3-VL-4B-Instruct,20260429_143259Qwen_Qwen3-VL-4B-Instruct/scored_descriptions_20260429_143259.csv,CSS_result/Cache/20260429_143259Qwen_Qwen3-VL-4B-Instruct/scored_descriptions_20260429_143259.csv,pearson_r_gbvs_mean,pearson,mean_gbvs,10000,1306,1010,10.1
CSS_result/Cache/human_filtered_10/scene_description_human_filtered_all_10_mean_distance_mean_of_10.csv,20260429_143259Qwen_Qwen3-VL-4B-Instruct,20260429_143259Qwen_Qwen3-VL-4B-Instruct/scored_descriptions_20260429_143259.csv,CSS_result/Cache/20260429_143259Qwen_Qwen3-VL-4B-Instruct/scored_descriptions_20260429_143259.csv,spearman_rho_gbvs_mean,spearman,mean_gbvs,10000,1306,286,2.86
CSS_result/Cache/human_filtered_10/scene_description_human_filtered_all_10_mean_distance_mean_of_10.csv,20260430_111450Qwen_Qwen3-VL-4B-Thinking,20260430_111450Qwen_Qwen3-VL-4B-Thinking/scored_descriptions_20260430_111450.csv,CSS_result/Cache/20260430_111450Qwen_Qwen3-VL-4B-Thinking/scored_descriptions_20260430_111450.csv,pearson_r_area,pearson,mask_area_pixels,10000,1306,15,0.15
CSS_result/Cache/human_filtered_10/scene_description_human_filtered_all_10_mean_distance_mean_of_10.csv,20260430_111450Qwen_Qwen3-VL-4B-Thinking,20260430_111450Qwen_Qwen3-VL-4B-Thinking/scored_descriptions_20260430_111450.csv,CSS_result/Cache/20260430_111450Qwen_Qwen3-VL-4B-Thinking/scored_descriptions_20260430_111450.csv,spearman_rho_area,spearman,mask_area_pixels,10000,1306,4,0.04
CSS_result/Cache/human_filtered_10/scene_description_human_filtered_all_10_mean_distance_mean_of_10.csv,20260430_111450Qwen_Qwen3-VL-4B-Thinking,20260430_111450Qwen_Qwen3-VL-4B-Thinking/scored_descriptions_20260430_111450.csv,CSS_result/Cache/20260430_111450Qwen_Qwen3-VL-4B-Thinking/scored_descriptions_20260430_111450.csv,pearson_r_center_dist,pearson,center_distance_pixels,10000,1306,9703,97.03
CSS_result/Cache/human_filtered_10/scene_description_human_filtered_all_10_mean_distance_mean_of_10.csv,20260430_111450Qwen_Qwen3-VL-4B-Thinking,20260430_111450Qwen_Qwen3-VL-4B-Thinking/scored_descriptions_20260430_111450.csv,CSS_result/Cache/20260430_111450Qwen_Qwen3-VL-4B-Thinking/scored_descriptions_20260430_111450.csv,spearman_rho_center_dist,spearman,center_distance_pixels,10000,1306,9911,99.11
CSS_result/Cache/human_filtered_10/scene_description_human_filtered_all_10_mean_distance_mean_of_10.csv,20260430_111450Qwen_Qwen3-VL-4B-Thinking,20260430_111450Qwen_Qwen3-VL-4B-Thinking/scored_descriptions_20260430_111450.csv,CSS_result/Cache/20260430_111450Qwen_Qwen3-VL-4B-Thinking/scored_descriptions_20260430_111450.csv,pearson_r_person,pearson,person_bin,10000,1306,10000,100.0
CSS_result/Cache/human_filtered_10/scene_description_human_filtered_all_10_mean_distance_mean_of_10.csv,20260430_111450Qwen_Qwen3-VL-4B-Thinking,20260430_111450Qwen_Qwen3-VL-4B-Thinking/scored_descriptions_20260430_111450.csv,CSS_result/Cache/20260430_111450Qwen_Qwen3-VL-4B-Thinking/scored_descriptions_20260430_111450.csv,spearman_rho_person,spearman,person_bin,10000,1306,9961,99.61
CSS_result/Cache/human_filtered_10/scene_description_human_filtered_all_10_mean_distance_mean_of_10.csv,20260430_111450Qwen_Qwen3-VL-4B-Thinking,20260430_111450Qwen_Qwen3-VL-4B-Thinking/scored_descriptions_20260430_111450.csv,CSS_result/Cache/20260430_111450Qwen_Qwen3-VL-4B-Thinking/scored_descriptions_20260430_111450.csv,pearson_r_gbvs,pearson,max_gbvs,10000,1306,175,1.75
CSS_result/Cache/human_filtered_10/scene_description_human_filtered_all_10_mean_distance_mean_of_10.csv,20260430_111450Qwen_Qwen3-VL-4B-Thinking,20260430_111450Qwen_Qwen3-VL-4B-Thinking/scored_descriptions_20260430_111450.csv,CSS_result/Cache/20260430_111450Qwen_Qwen3-VL-4B-Thinking/scored_descriptions_20260430_111450.csv,spearman_rho_gbvs,spearman,max_gbvs,10000,1306,140,1.4
CSS_result/Cache/human_filtered_10/scene_description_human_filtered_all_10_mean_distance_mean_of_10.csv,20260430_111450Qwen_Qwen3-VL-4B-Thinking,20260430_111450Qwen_Qwen3-VL-4B-Thinking/scored_descriptions_20260430_111450.csv,CSS_result/Cache/20260430_111450Qwen_Qwen3-VL-4B-Thinking/scored_descriptions_20260430_111450.csv,pearson_r_gbvs_mean,pearson,mean_gbvs,10000,1306,1301,13.01
CSS_result/Cache/human_filtered_10/scene_description_human_filtered_all_10_mean_distance_mean_of_10.csv,20260430_111450Qwen_Qwen3-VL-4B-Thinking,20260430_111450Qwen_Qwen3-VL-4B-Thinking/scored_descriptions_20260430_111450.csv,CSS_result/Cache/20260430_111450Qwen_Qwen3-VL-4B-Thinking/scored_descriptions_20260430_111450.csv,spearman_rho_gbvs_mean,spearman,mean_gbvs,10000,1306,524,5.24
CSS_result/Cache/human_filtered_10/scene_description_human_filtered_all_10_mean_distance_mean_of_10.csv,20260430_112243Qwen_Qwen3-VL-8B-Thinking,20260430_112243Qwen_Qwen3-VL-8B-Thinking/scored_descriptions_20260430_112243.csv,CSS_result/Cache/20260430_112243Qwen_Qwen3-VL-8B-Thinking/scored_descriptions_20260430_112243.csv,pearson_r_area,pearson,mask_area_pixels,10000,1306,28,0.28
CSS_result/Cache/human_filtered_10/scene_description_human_filtered_all_10_mean_distance_mean_of_10.csv,20260430_112243Qwen_Qwen3-VL-8B-Thinking,20260430_112243Qwen_Qwen3-VL-8B-Thinking/scored_descriptions_20260430_112243.csv,CSS_result/Cache/20260430_112243Qwen_Qwen3-VL-8B-Thinking/scored_descriptions_20260430_112243.csv,spearman_rho_area,spearman,mask_area_pixels,10000,1306,9,0.09
CSS_result/Cache/human_filtered_10/scene_description_human_filtered_all_10_mean_distance_mean_of_10.csv,20260430_112243Qwen_Qwen3-VL-8B-Thinking,20260430_112243Qwen_Qwen3-VL-8B-Thinking/scored_descriptions_20260430_112243.csv,CSS_result/Cache/20260430_112243Qwen_Qwen3-VL-8B-Thinking/scored_descriptions_20260430_112243.csv,pearson_r_center_dist,pearson,center_distance_pixels,10000,1306,9568,95.68
CSS_result/Cache/human_filtered_10/scene_description_human_filtered_all_10_mean_distance_mean_of_10.csv,20260430_112243Qwen_Qwen3-VL-8B-Thinking,20260430_112243Qwen_Qwen3-VL-8B-Thinking/scored_descriptions_20260430_112243.csv,CSS_result/Cache/20260430_112243Qwen_Qwen3-VL-8B-Thinking/scored_descriptions_20260430_112243.csv,spearman_rho_center_dist,spearman,center_distance_pixels,10000,1306,9799,97.99
CSS_result/Cache/human_filtered_10/scene_description_human_filtered_all_10_mean_distance_mean_of_10.csv,20260430_112243Qwen_Qwen3-VL-8B-Thinking,20260430_112243Qwen_Qwen3-VL-8B-Thinking/scored_descriptions_20260430_112243.csv,CSS_result/Cache/20260430_112243Qwen_Qwen3-VL-8B-Thinking/scored_descriptions_20260430_112243.csv,pearson_r_person,pearson,person_bin,10000,1306,10000,100.0
CSS_result/Cache/human_filtered_10/scene_description_human_filtered_all_10_mean_distance_mean_of_10.csv,20260430_112243Qwen_Qwen3-VL-8B-Thinking,20260430_112243Qwen_Qwen3-VL-8B-Thinking/scored_descriptions_20260430_112243.csv,CSS_result/Cache/20260430_112243Qwen_Qwen3-VL-8B-Thinking/scored_descriptions_20260430_112243.csv,spearman_rho_person,spearman,person_bin,10000,1306,9982,99.82
CSS_result/Cache/human_filtered_10/scene_description_human_filtered_all_10_mean_distance_mean_of_10.csv,20260430_112243Qwen_Qwen3-VL-8B-Thinking,20260430_112243Qwen_Qwen3-VL-8B-Thinking/scored_descriptions_20260430_112243.csv,CSS_result/Cache/20260430_112243Qwen_Qwen3-VL-8B-Thinking/scored_descriptions_20260430_112243.csv,pearson_r_gbvs,pearson,max_gbvs,10000,1306,398,3.98
CSS_result/Cache/human_filtered_10/scene_description_human_filtered_all_10_mean_distance_mean_of_10.csv,20260430_112243Qwen_Qwen3-VL-8B-Thinking,20260430_112243Qwen_Qwen3-VL-8B-Thinking/scored_descriptions_20260430_112243.csv,CSS_result/Cache/20260430_112243Qwen_Qwen3-VL-8B-Thinking/scored_descriptions_20260430_112243.csv,spearman_rho_gbvs,spearman,max_gbvs,10000,1306,429,4.29
CSS_result/Cache/human_filtered_10/scene_description_human_filtered_all_10_mean_distance_mean_of_10.csv,20260430_112243Qwen_Qwen3-VL-8B-Thinking,20260430_112243Qwen_Qwen3-VL-8B-Thinking/scored_descriptions_20260430_112243.csv,CSS_result/Cache/20260430_112243Qwen_Qwen3-VL-8B-Thinking/scored_descriptions_20260430_112243.csv,pearson_r_gbvs_mean,pearson,mean_gbvs,10000,1306,1319,13.19
CSS_result/Cache/human_filtered_10/scene_description_human_filtered_all_10_mean_distance_mean_of_10.csv,20260430_112243Qwen_Qwen3-VL-8B-Thinking,20260430_112243Qwen_Qwen3-VL-8B-Thinking/scored_descriptions_20260430_112243.csv,CSS_result/Cache/20260430_112243Qwen_Qwen3-VL-8B-Thinking/scored_descriptions_20260430_112243.csv,spearman_rho_gbvs_mean,spearman,mean_gbvs,10000,1306,358,3.58
